timestamp,event,event type,data,event group,front gear num,front gear,rear gear num,rear gear
2025-02-23T06:51:58.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T06:54:12.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T06:54:35.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T06:54:36.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T06:54:37.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T06:55:36.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T06:56:05.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T07:00:01.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T07:00:07.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T07:02:16.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T07:02:32.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T07:58:25.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T07:58:29.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T07:58:34.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T07:58:40.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T07:58:59.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T07:59:18.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T07:59:18.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T07:59:57.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:00:11.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:00:28.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:00:31.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:01:08.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:01:12.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:01:59.000Z,rearGearChange,marker,637607939,,1,38,3,32
2025-02-23T08:02:26.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:02:45.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:02:51.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:02:52.000Z,rearGearChange,marker,637607939,,1,38,3,32
2025-02-23T08:03:19.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:03:20.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:03:24.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:03:25.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:03:27.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:03:34.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:03:39.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T08:04:41.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:06:43.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:07:06.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:07:20.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:07:53.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:08:33.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:10:15.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:10:15.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:10:50.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:11:47.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:11:47.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:11:48.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:11:48.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:11:54.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:11:56.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:11:58.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:11:59.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:12:10.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:12:49.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:13:50.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:14:28.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:14:30.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:14:34.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:15:12.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:15:32.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:16:49.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:17:19.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:17:54.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:18:27.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:18:29.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:18:57.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:19:54.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:20:03.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:20:14.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:20:50.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:21:04.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:21:09.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:22:06.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:23:02.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:24:03.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:26:33.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:26:55.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:27:01.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:27:34.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:27:34.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:27:49.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:28:08.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:30:03.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:30:04.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:30:08.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:30:38.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:30:42.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T08:31:06.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:31:08.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T08:31:20.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:31:21.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T08:33:47.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:33:53.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:34:15.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:34:49.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:36:51.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:36:53.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:38:39.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:38:49.000Z,rearGearChange,marker,637607939,,1,38,3,32
2025-02-23T08:40:14.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:40:17.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:41:17.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:43:34.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:43:34.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:43:35.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:43:40.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:43:44.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:44:01.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:44:01.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:44:18.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:45:24.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:45:55.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:47:04.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:47:26.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:47:29.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:47:33.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T08:48:21.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:48:22.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:48:57.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:49:08.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:49:22.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:49:41.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:49:41.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:49:42.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:49:52.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T08:49:58.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T08:49:59.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:50:01.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:50:02.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:50:11.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:50:45.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:50:53.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:51:15.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:51:26.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:53:51.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:53:52.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:54:27.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:54:56.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T08:54:57.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:55:55.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T08:56:00.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T08:56:26.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:56:35.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T08:57:11.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:58:31.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T08:58:38.000Z,rearGearChange,marker,637602316,,1,38,12,10
2025-02-23T08:58:57.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T08:59:18.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T08:59:18.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T09:00:57.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T09:00:57.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:02:12.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T09:03:18.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T09:03:19.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T09:06:38.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:06:39.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T09:07:07.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T09:07:12.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:07:27.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T09:07:32.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:07:35.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T09:07:58.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:07:58.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T09:09:30.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:09:35.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T09:09:47.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T09:11:02.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T09:11:02.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:13:08.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T09:13:36.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T09:57:48.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T09:58:00.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T09:58:43.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T09:59:04.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T09:59:10.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T09:59:15.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T09:59:32.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T09:59:50.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:00:10.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:00:30.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:00:33.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:00:41.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:01:18.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:01:31.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:01:32.000Z,rearGearChange,marker,637602571,,1,38,11,11
2025-02-23T10:02:13.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:02:29.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:02:30.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:02:32.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T10:03:14.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T10:03:15.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T10:03:16.000Z,rearGearChange,marker,637607939,,1,38,3,32
2025-02-23T10:03:20.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T10:03:22.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T10:03:24.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T10:03:27.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T10:04:09.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T10:04:59.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T10:05:04.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:05:12.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:05:24.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:06:28.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:07:06.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:07:27.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:08:30.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:09:40.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:09:49.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:09:49.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T10:09:54.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T10:10:01.000Z,rearGearChange,marker,637606916,,1,38,4,28
2025-02-23T10:10:08.000Z,rearGearChange,marker,637605893,,1,38,5,24
2025-02-23T10:10:32.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T10:10:37.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T10:10:39.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:10:48.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:10:51.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:12:08.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:12:24.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:12:34.000Z,rearGearChange,marker,637603082,,1,38,10,13
2025-02-23T10:13:02.000Z,rearGearChange,marker,637603593,,1,38,9,15
2025-02-23T10:13:38.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:14:15.000Z,rearGearChange,marker,637604615,,1,38,7,19
2025-02-23T10:14:15.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T10:14:29.000Z,rearGearChange,marker,637604104,,1,38,8,17
2025-02-23T10:16:04.000Z,rearGearChange,marker,637605126,,1,38,6,21
2025-02-23T10:17:09.000Z,timer,stopAll,manual,0,,,,
2025-02-23T10:17:09.000Z,rearGearChange,marker,637604104,,1,38,8,17